[11961:11971:16032260448:ERROR:web_data_service.cc(657)] Cannot initialize the web database: 2
[11961:11961:16033402136:ERROR:CONSOLE(1)] "Uncaught ReferenceError: InspectorFrontendAPI is not defined", source:  (1)
{"page": "longisland.craigslist.org_"}
{"DOMLoad": 16033.778700}
{"Resource": {"id": 1, "url": "http://longisland.craigslist.org/", "sentTime": -1.000000, "len": 55648, "from": "(nil)",                            "mimeType": "text/html", "contentLength": -1, "httpStatus": 200, "connId": 76, "connReused": 0, "cached": 1,                            "requestTime": 16032.997432, "proxyStart": -1, "proxyEnd": -1, "dnsStart": -1, "dnsEnd": -1, "connectStart": -1, "connectEnd": -1, "sendStart": 0, "sendEnd": 0, "receiveHeadersEnd": 0, "sslStart": -1, "sslEnd": -1}}
{"ReceivedChunk": {"receivedTime": 16033.001821, "len": 55648}}
{"WprofHTMLTag": {"code": "0xb98aed20", "doc": "http://longisland.craigslist.org/", "row": 1, "column": 20, "tagName": "html", "time": 16033.002826, "url": "", "pos": 36, "chunkLen": 55628, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9852420", "doc": "http://longisland.craigslist.org/", "row": 12, "column": 144, "tagName": "link", "time": 16033.004677, "url": "http://www.craigslist.org/styles/jquery-ui-clcustom.css?v=31607a98a2cb3fba2c70e3e66ecb4440", "pos": 1032, "chunkLen": 55628, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9852570", "doc": "http://longisland.craigslist.org/", "row": 13, "column": 108, "tagName": "link", "time": 16033.005808, "url": "http://www.craigslist.org/js/search-concat.min.js?v=3ee82220210c68fa0313c19b3e359425", "pos": 1141, "chunkLen": 55628, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb98526c0", "doc": "http://longisland.craigslist.org/", "row": 24, "column": 7, "tagName": "head", "time": 16033.005984, "url": "", "pos": 1586, "chunkLen": 55628, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb9852750", "doc": "http://longisland.craigslist.org/", "row": 25, "column": 26, "tagName": "body", "time": 16033.005995, "url": "", "pos": 1613, "chunkLen": 55628, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9852810", "doc": "http://longisland.craigslist.org/", "row": 26, "column": 31, "tagName": "script", "time": 16033.006023, "url": "", "pos": 1645, "chunkLen": 55628, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9852a80", "doc": "http://longisland.craigslist.org/", "row": 58, "column": 12, "tagName": "script", "time": 16033.006079, "url": "", "pos": 3003, "chunkLen": 55628, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb98aecc0", "doc": "http://longisland.craigslist.org/", "row": 61, "column": 21, "tagName": "div", "time": 16033.214811, "url": "", "pos": 3027, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993bc00", "doc": "http://longisland.craigslist.org/", "row": 62, "column": 32, "tagName": "section", "time": 16033.214906, "url": "", "pos": 3060, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993bc90", "doc": "http://longisland.craigslist.org/", "row": 63, "column": 28, "tagName": "div", "time": 16033.215024, "url": "", "pos": 3089, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993bcf0", "doc": "http://longisland.craigslist.org/", "row": 63, "column": 34, "tagName": "div", "time": 16033.215050, "url": "", "pos": 3095, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb993bd20", "doc": "http://longisland.craigslist.org/", "row": 64, "column": 38, "tagName": "header", "time": 16033.215056, "url": "", "pos": 3134, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993bde0", "doc": "http://longisland.craigslist.org/", "row": 65, "column": 67, "tagName": "a", "time": 16033.219556, "url": "", "pos": 3202, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993be70", "doc": "http://longisland.craigslist.org/", "row": 65, "column": 73, "tagName": "a", "time": 16033.219626, "url": "", "pos": 3208, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb993bf00", "doc": "http://longisland.craigslist.org/", "row": 67, "column": 39, "tagName": "nav", "time": 16033.219635, "url": "", "pos": 3249, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993bfc0", "doc": "http://longisland.craigslist.org/", "row": 70, "column": 24, "tagName": "ul", "time": 16033.219649, "url": "", "pos": 3284, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993b240", "doc": "http://longisland.craigslist.org/", "row": 71, "column": 27, "tagName": "li", "time": 16033.219669, "url": "", "pos": 3312, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993b2d0", "doc": "http://longisland.craigslist.org/", "row": 72, "column": 16, "tagName": "a", "time": 16033.219687, "url": "", "pos": 3329, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993b360", "doc": "http://longisland.craigslist.org/", "row": 72, "column": 31, "tagName": "a", "time": 16033.219695, "url": "", "pos": 3344, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb993b3c0", "doc": "http://longisland.craigslist.org/", "row": 74, "column": 5, "tagName": "li", "time": 16033.219699, "url": "", "pos": 3355, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb993b450", "doc": "http://longisland.craigslist.org/", "row": 80, "column": 28, "tagName": "li", "time": 16033.219705, "url": "", "pos": 3409, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993b4b0", "doc": "http://longisland.craigslist.org/", "row": 81, "column": 40, "tagName": "input", "time": 16033.219714, "url": "", "pos": 3450, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993b5a0", "doc": "http://longisland.craigslist.org/", "row": 82, "column": 9, "tagName": "li", "time": 16033.219853, "url": "", "pos": 3460, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb993b600", "doc": "http://longisland.craigslist.org/", "row": 83, "column": 5, "tagName": "ul", "time": 16033.219858, "url": "", "pos": 3466, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb993b660", "doc": "http://longisland.craigslist.org/", "row": 88, "column": 10, "tagName": "nav", "time": 16033.219863, "url": "", "pos": 3505, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb993b6f0", "doc": "http://longisland.craigslist.org/", "row": 91, "column": 27, "tagName": "div", "time": 16033.219885, "url": "", "pos": 3539, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993b780", "doc": "http://longisland.craigslist.org/", "row": 92, "column": 29, "tagName": "ul", "time": 16033.219895, "url": "", "pos": 3569, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993b090", "doc": "http://longisland.craigslist.org/", "row": 93, "column": 30, "tagName": "li", "time": 16033.219904, "url": "", "pos": 3600, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb993b150", "doc": "http://longisland.craigslist.org/", "row": 94, "column": 56, "tagName": "a", "time": 16033.219915, "url": "", "pos": 3657, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f29f0", "doc": "http://longisland.craigslist.org/", "row": 94, "column": 64, "tagName": "a", "time": 16033.219944, "url": "", "pos": 3665, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2a20", "doc": "http://longisland.craigslist.org/", "row": 95, "column": 13, "tagName": "li", "time": 16033.219949, "url": "", "pos": 3679, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2ae0", "doc": "http://longisland.craigslist.org/", "row": 96, "column": 33, "tagName": "li", "time": 16033.219954, "url": "", "pos": 3713, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2b40", "doc": "http://longisland.craigslist.org/", "row": 97, "column": 65, "tagName": "a", "time": 16033.219965, "url": "", "pos": 3779, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2c00", "doc": "http://longisland.craigslist.org/", "row": 97, "column": 76, "tagName": "a", "time": 16033.219977, "url": "", "pos": 3790, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2c30", "doc": "http://longisland.craigslist.org/", "row": 98, "column": 13, "tagName": "li", "time": 16033.219982, "url": "", "pos": 3804, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2cc0", "doc": "http://longisland.craigslist.org/", "row": 99, "column": 9, "tagName": "ul", "time": 16033.219985, "url": "", "pos": 3814, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2d20", "doc": "http://longisland.craigslist.org/", "row": 100, "column": 35, "tagName": "ul", "time": 16033.219990, "url": "", "pos": 3850, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2de0", "doc": "http://longisland.craigslist.org/", "row": 101, "column": 29, "tagName": "li", "time": 16033.219999, "url": "", "pos": 3880, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2e40", "doc": "http://longisland.craigslist.org/", "row": 102, "column": 35, "tagName": "div", "time": 16033.220007, "url": "", "pos": 3916, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2f00", "doc": "http://longisland.craigslist.org/", "row": 103, "column": 44, "tagName": "a", "time": 16033.220017, "url": "", "pos": 3961, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2f90", "doc": "http://longisland.craigslist.org/", "row": 103, "column": 69, "tagName": "span", "time": 16033.220023, "url": "", "pos": 3986, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2420", "doc": "http://longisland.craigslist.org/", "row": 103, "column": 77, "tagName": "span", "time": 16033.220040, "url": "", "pos": 3994, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2450", "doc": "http://longisland.craigslist.org/", "row": 103, "column": 101, "tagName": "span", "time": 16033.220045, "url": "", "pos": 4018, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2510", "doc": "http://longisland.craigslist.org/", "row": 103, "column": 118, "tagName": "span", "time": 16033.220052, "url": "", "pos": 4035, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2540", "doc": "http://longisland.craigslist.org/", "row": 103, "column": 122, "tagName": "a", "time": 16033.220054, "url": "", "pos": 4039, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2570", "doc": "http://longisland.craigslist.org/", "row": 104, "column": 18, "tagName": "div", "time": 16033.220059, "url": "", "pos": 4058, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f25d0", "doc": "http://longisland.craigslist.org/", "row": 105, "column": 13, "tagName": "li", "time": 16033.220062, "url": "", "pos": 4072, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2690", "doc": "http://longisland.craigslist.org/", "row": 106, "column": 34, "tagName": "li", "time": 16033.220068, "url": "", "pos": 4107, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f26f0", "doc": "http://longisland.craigslist.org/", "row": 107, "column": 17, "tagName": "div", "time": 16033.220076, "url": "", "pos": 4125, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f27b0", "doc": "http://longisland.craigslist.org/", "row": 108, "column": 40, "tagName": "span", "time": 16033.220082, "url": "", "pos": 4166, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2810", "doc": "http://longisland.craigslist.org/", "row": 108, "column": 47, "tagName": "span", "time": 16033.220088, "url": "", "pos": 4173, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2870", "doc": "http://longisland.craigslist.org/", "row": 108, "column": 92, "tagName": "span", "time": 16033.220093, "url": "", "pos": 4218, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2930", "doc": "http://longisland.craigslist.org/", "row": 108, "column": 99, "tagName": "span", "time": 16033.220098, "url": "", "pos": 4225, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2960", "doc": "http://longisland.craigslist.org/", "row": 108, "column": 141, "tagName": "span", "time": 16033.220101, "url": "", "pos": 4267, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f29c0", "doc": "http://longisland.craigslist.org/", "row": 108, "column": 148, "tagName": "span", "time": 16033.220129, "url": "", "pos": 4274, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2000", "doc": "http://longisland.craigslist.org/", "row": 108, "column": 186, "tagName": "span", "time": 16033.220134, "url": "", "pos": 4312, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f20c0", "doc": "http://longisland.craigslist.org/", "row": 108, "column": 200, "tagName": "span", "time": 16033.220142, "url": "", "pos": 4326, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f20f0", "doc": "http://longisland.craigslist.org/", "row": 109, "column": 18, "tagName": "div", "time": 16033.220146, "url": "", "pos": 4345, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2150", "doc": "http://longisland.craigslist.org/", "row": 110, "column": 13, "tagName": "li", "time": 16033.220149, "url": "", "pos": 4359, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f21e0", "doc": "http://longisland.craigslist.org/", "row": 111, "column": 9, "tagName": "ul", "time": 16033.220152, "url": "", "pos": 4369, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f2240", "doc": "http://longisland.craigslist.org/", "row": 112, "column": 6, "tagName": "div", "time": 16033.220155, "url": "", "pos": 4376, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f22a0", "doc": "http://longisland.craigslist.org/", "row": 113, "column": 9, "tagName": "header", "time": 16033.220158, "url": "", "pos": 4386, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f22d0", "doc": "http://longisland.craigslist.org/", "row": 114, "column": 25, "tagName": "nav", "time": 16033.220165, "url": "", "pos": 4412, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f2360", "doc": "http://longisland.craigslist.org/", "row": 115, "column": 16, "tagName": "h2", "time": 16033.220269, "url": "", "pos": 4429, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f69f0", "doc": "http://longisland.craigslist.org/", "row": 115, "column": 99, "tagName": "a", "time": 16033.220335, "url": "", "pos": 4512, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f6ae0", "doc": "http://longisland.craigslist.org/", "row": 115, "column": 104, "tagName": "a", "time": 16033.220471, "url": "", "pos": 4517, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6b10", "doc": "http://longisland.craigslist.org/", "row": 115, "column": 109, "tagName": "h2", "time": 16033.220475, "url": "", "pos": 4522, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6b70", "doc": "http://longisland.craigslist.org/", "row": 118, "column": 14, "tagName": "nav", "time": 16033.220482, "url": "", "pos": 4563, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6ba0", "doc": "http://longisland.craigslist.org/", "row": 119, "column": 26, "tagName": "div", "time": 16033.220487, "url": "", "pos": 4590, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f6c00", "doc": "http://longisland.craigslist.org/", "row": 120, "column": 27, "tagName": "div", "time": 16033.220543, "url": "", "pos": 4618, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f6c90", "doc": "http://longisland.craigslist.org/", "row": 121, "column": 47, "tagName": "a", "time": 16033.220580, "url": "", "pos": 4666, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f6d80", "doc": "http://longisland.craigslist.org/", "row": 121, "column": 61, "tagName": "a", "time": 16033.220644, "url": "", "pos": 4680, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6de0", "doc": "http://longisland.craigslist.org/", "row": 122, "column": 6, "tagName": "div", "time": 16033.220650, "url": "", "pos": 4688, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6e40", "doc": "http://longisland.craigslist.org/", "row": 124, "column": 17, "tagName": "ul", "time": 16033.220656, "url": "", "pos": 4707, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f6ed0", "doc": "http://longisland.craigslist.org/", "row": 125, "column": 8, "tagName": "li", "time": 16033.220698, "url": "", "pos": 4716, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f6f30", "doc": "http://longisland.craigslist.org/", "row": 125, "column": 62, "tagName": "a", "time": 16033.220742, "url": "", "pos": 4770, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f63f0", "doc": "http://longisland.craigslist.org/", "row": 125, "column": 85, "tagName": "a", "time": 16033.220803, "url": "", "pos": 4793, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6420", "doc": "http://longisland.craigslist.org/", "row": 125, "column": 90, "tagName": "li", "time": 16033.220808, "url": "", "pos": 4798, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6480", "doc": "http://longisland.craigslist.org/", "row": 126, "column": 8, "tagName": "li", "time": 16033.220812, "url": "", "pos": 4807, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f64b0", "doc": "http://longisland.craigslist.org/", "row": 126, "column": 61, "tagName": "a", "time": 16033.220835, "url": "", "pos": 4860, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f6570", "doc": "http://longisland.craigslist.org/", "row": 126, "column": 75, "tagName": "a", "time": 16033.220892, "url": "", "pos": 4874, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f65a0", "doc": "http://longisland.craigslist.org/", "row": 126, "column": 80, "tagName": "li", "time": 16033.220896, "url": "", "pos": 4879, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6600", "doc": "http://longisland.craigslist.org/", "row": 127, "column": 5, "tagName": "ul", "time": 16033.220900, "url": "", "pos": 4885, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6690", "doc": "http://longisland.craigslist.org/", "row": 129, "column": 73, "tagName": "form", "time": 16033.220907, "url": "", "pos": 4960, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f6720", "doc": "http://longisland.craigslist.org/", "row": 130, "column": 12, "tagName": "legend", "time": 16033.220965, "url": "", "pos": 4973, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f67b0", "doc": "http://longisland.craigslist.org/", "row": 130, "column": 38, "tagName": "legend", "time": 16033.221005, "url": "", "pos": 4999, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb99f6810", "doc": "http://longisland.craigslist.org/", "row": 131, "column": 49, "tagName": "input", "time": 16033.221015, "url": "", "pos": 5049, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb99f6930", "doc": "http://longisland.craigslist.org/", "row": 133, "column": 171, "tagName": "input", "time": 16033.221162, "url": "", "pos": 5230, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2dba0", "doc": "http://longisland.craigslist.org/", "row": 134, "column": 71, "tagName": "select", "time": 16033.275508, "url": "", "pos": 5302, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2dc00", "doc": "http://longisland.craigslist.org/", "row": 135, "column": 28, "tagName": "option", "time": 16033.275620, "url": "", "pos": 5331, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2dcc0", "doc": "http://longisland.craigslist.org/", "row": 135, "column": 46, "tagName": "option", "time": 16033.275636, "url": "", "pos": 5349, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb9a2dcf0", "doc": "http://longisland.craigslist.org/", "row": 136, "column": 28, "tagName": "option", "time": 16033.275640, "url": "", "pos": 5378, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2dd80", "doc": "http://longisland.craigslist.org/", "row": 136, "column": 43, "tagName": "option", "time": 16033.275646, "url": "", "pos": 5393, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb9a2ddb0", "doc": "http://longisland.craigslist.org/", "row": 137, "column": 28, "tagName": "option", "time": 16033.275648, "url": "", "pos": 5422, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2de40", "doc": "http://longisland.craigslist.org/", "row": 137, "column": 41, "tagName": "option", "time": 16033.275651, "url": "", "pos": 5435, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb9a2de70", "doc": "http://longisland.craigslist.org/", "row": 138, "column": 28, "tagName": "option", "time": 16033.275654, "url": "", "pos": 5464, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2df30", "doc": "http://longisland.craigslist.org/", "row": 138, "column": 44, "tagName": "option", "time": 16033.275656, "url": "", "pos": 5480, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb9a2df60", "doc": "http://longisland.craigslist.org/", "row": 139, "column": 28, "tagName": "option", "time": 16033.275659, "url": "", "pos": 5509, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2d3f0", "doc": "http://longisland.craigslist.org/", "row": 139, "column": 41, "tagName": "option", "time": 16033.275662, "url": "", "pos": 5522, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb9a2d420", "doc": "http://longisland.craigslist.org/", "row": 140, "column": 28, "tagName": "option", "time": 16033.275665, "url": "", "pos": 5551, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2d4e0", "doc": "http://longisland.craigslist.org/", "row": 140, "column": 46, "tagName": "option", "time": 16033.275669, "url": "", "pos": 5569, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb9a2d510", "doc": "http://longisland.craigslist.org/", "row": 141, "column": 28, "tagName": "option", "time": 16033.275671, "url": "", "pos": 5598, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2d5d0", "doc": "http://longisland.craigslist.org/", "row": 141, "column": 44, "tagName": "option", "time": 16033.275674, "url": "", "pos": 5614, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb9a2d600", "doc": "http://longisland.craigslist.org/", "row": 142, "column": 48, "tagName": "option", "time": 16033.275678, "url": "", "pos": 5663, "chunkLen": 55629, "isStartTag": 1}}
{"WprofHTMLTag": {"code": "0xb9a2d6c0", "doc": "http://longisland.craigslist.org/", "row": 142, "column": 65, "tagName": "option", "time": 16033.275690, "url": "", "pos": 5680, "chunkLen": 55629, "isStartTag": 0}}
{"WprofHTMLTag": {"code": "0xb9a2d6f0", "doc": "http://longisland.craigslist.org/", "row": 143, "column": 28, "tagName": "option", "time": 16033.275693, "url": "", "pos": 5709, "chunkLen": 55629, "isStartTag": 1}}
